dataset,query_id,draw_id,method,ndcg_at_10,recall_at_20
arguana,test-society-tlhrilsfhwr-pro02a,0,expansion_only,0.38685280723454163,1.0
arguana,test-society-tlhrilsfhwr-pro02a,0,query_expansion_reencode,0.31546487678572877,1.0
arguana,test-society-tlhrilsfhwr-pro02a,0,anchorqe_fixed_015,0.43067655807339306,1.0
arguana,test-society-tlhrilsfhwr-pro02a,0,desa_de,0.31546487678572877,1.0
arguana,test-society-tlhrilsfhwr-pro02a,1,original,0.31546487678572877,1.0
arguana,test-society-tlhrilsfhwr-pro02a,1,expansion_only,0.3333333333333333,1.0
arguana,test-society-tlhrilsfhwr-pro02a,1,query_expansion_reencode,0.31546487678572877,1.0
arguana,test-society-tlhrilsfhwr-pro02a,1,anchorqe_fixed_015,0.3562071871080222,1.0
arguana,test-society-tlhrilsfhwr-pro02a,1,desa_de,0.31546487678572877,1.0
arguana,test-society-tlhrilsfhwr-pro02a,2,original,0.31546487678572877,1.0
arguana,test-society-tlhrilsfhwr-pro02a,2,expansion_only,0.0,1.0
arguana,test-society-tlhrilsfhwr-pro02a,2,query_expansion_reencode,0.31546487678572877,1.0
arguana,test-society-tlhrilsfhwr-pro02a,2,anchorqe_fixed_015,0.31546487678572877,1.0
arguana,test-society-tlhrilsfhwr-pro02a,2,desa_de,0.31546487678572877,1.0
arguana,test-society-tlhrilsfhwr-pro03a,0,original,0.2890648263178879,1.0
arguana,test-society-tlhrilsfhwr-pro03a,0,expansion_only,0.31546487678572877,1.0
arguana,test-society-tlhrilsfhwr-pro03a,0,query_expansion_reencode,0.2890648263178879,1.0
arguana,test-society-tlhrilsfhwr-pro03a,0,anchorqe_fixed_015,0.3010299956639812,1.0
arguana,test-society-tlhrilsfhwr-pro03a,0,desa_de,0.2890648263178879,1.0
arguana,test-society-tlhrilsfhwr-pro03a,1,original,0.2890648263178879,1.0
arguana,test-society-tlhrilsfhwr-pro03a,1,expansion_only,0.3010299956639812,1.0
arguana,test-society-tlhrilsfhwr-pro03a,1,query_expansion_reencode,0.2890648263178879,1.0
arguana,test-society-tlhrilsfhwr-pro03a,1,anchorqe_fixed_015,0.3010299956639812,1.0
arguana,test-society-tlhrilsfhwr-pro03a,1,desa_de,0.2890648263178879,1.0
arguana,test-society-tlhrilsfhwr-pro03a,2,original,0.2890648263178879,1.0
arguana,test-society-tlhrilsfhwr-pro03a,2,expansion_only,0.3562071871080222,1.0
arguana,test-society-tlhrilsfhwr-pro03a,2,query_expansion_reencode,0.2890648263178879,1.0
arguana,test-society-tlhrilsfhwr-pro03a,2,anchorqe_fixed_015,0.3010299956639812,1.0
arguana,test-society-tlhrilsfhwr-pro03a,2,desa_de,0.2890648263178879,1.0
arguana,test-society-tlhrilsfhwr-pro04a,0,original,0.3010299956639812,1.0
arguana,test-society-tlhrilsfhwr-pro04a,0,expansion_only,0.43067655807339306,1.0
arguana,test-society-tlhrilsfhwr-pro04a,0,query_expansion_reencode,0.0,1.0
arguana,test-society-tlhrilsfhwr-pro04a,0,anchorqe_fixed_015,0.3333333333333333,1.0
arguana,test-society-tlhrilsfhwr-pro04a,0,desa_de,0.3010299956639812,1.0
arguana,test-society-tlhrilsfhwr-pro04a,1,original,0.3010299956639812,1.0
arguana,test-society-tlhrilsfhwr-pro04a,1,expansion_only,0.5,1.0
arguana,test-society-tlhrilsfhwr-pro04a,1,query_expansion_reencode,0.3010299956639812,1.0
arguana,test-society-tlhrilsfhwr-pro04a,1,anchorqe_fixed_015,0.38685280723454163,1.0
arguana,test-society-tlhrilsfhwr-pro04a,1,desa_de,0.3010299956639812,1.0
arguana,test-society-tlhrilsfhwr-pro04a,2,original,0.3010299956639812,1.0
arguana,test-society-tlhrilsfhwr-pro04a,2,expansion_only,0.43067655807339306,1.0
arguana,test-society-tlhrilsfhwr-pro04a,2,query_expansion_reencode,0.0,1.0
arguana,test-society-tlhrilsfhwr-pro04a,2,anchorqe_fixed_015,0.3333333333333333,1.0
arguana,test-society-tlhrilsfhwr-pro04a,2,desa_de,0.0,1.0
arguana,test-society-tsmihwurpp-con01a,0,original,0.43067655807339306,1.0
arguana,test-society-tsmihwurpp-con01a,0,expansion_only,0.6309297535714575,1.0
arguana,test-society-tsmihwurpp-con01a,0,query_expansion_reencode,0.5,1.0
arguana,test-society-tsmihwurpp-con01a,0,anchorqe_fixed_015,0.5,1.0
arguana,test-society-tsmihwurpp-con01a,0,desa_de,0.43067655807339306,1.0
arguana,test-society-tsmihwurpp-con01a,1,original,0.43067655807339306,1.0
arguana,test-society-tsmihwurpp-con01a,1,expansion_only,0.43067655807339306,1.0
arguana,test-society-tsmihwurpp-con01a,1,query_expansion_reencode,0.43067655807339306,1.0
arguana,test-society-tsmihwurpp-con01a,1,anchorqe_fixed_015,0.5,1.0
arguana,test-society-tsmihwurpp-con01a,1,desa_de,0.43067655807339306,1.0
arguana,test-society-tsmihwurpp-con01a,2,original,0.43067655807339306,1.0
arguana,test-society-tsmihwurpp-con01a,2,expansion_only,0.5,1.0
arguana,test-society-tsmihwurpp-con01a,2,query_expansion_reencode,0.6309297535714575,1.0
arguana,test-society-tsmihwurpp-con01a,2,anchorqe_fixed_015,0.5,1.0
arguana,test-society-tsmihwurpp-con01a,2,desa_de,0.43067655807339306,1.0
arguana,test-society-tsmihwurpp-con02a,0,original,0.5,1.0
arguana,test-society-tsmihwurpp-con02a,0,expansion_only,0.0,1.0
arguana,test-society-tsmihwurpp-con02a,0,query_expansion_reencode,0.3562071871080222,1.0
arguana,test-society-tsmihwurpp-con02a,0,anchorqe_fixed_015,0.5,1.0
arguana,test-society-tsmihwurpp-con02a,0,desa_de,0.5,1.0
arguana,test-society-tsmihwurpp-con02a,1,original,0.5,1.0
arguana,test-society-tsmihwurpp-con02a,1,expansion_only,0.0,1.0
arguana,test-society-tsmihwurpp-con02a,1,query_expansion_reencode,0.43067655807339306,1.0
arguana,test-society-tsmihwurpp-con02a,1,anchorqe_fixed_015,0.5,1.0
arguana,test-society-tsmihwurpp-con02a,1,desa_de,0.5,1.0
arguana,test-society-tsmihwurpp-con02a,2,original,0.5,1.0
arguana,test-society-tsmihwurpp-con02a,2,expansion_only,0.2890648263178879,1.0
arguana,test-society-tsmihwurpp-con02a,2,query_expansion_reencode,0.43067655807339306,1.0
arguana,test-society-tsmihwurpp-con02a,2,anchorqe_fixed_015,0.5,1.0
arguana,test-society-tsmihwurpp-con02a,2,desa_de,0.5,1.0
arguana,test-society-tsmihwurpp-con03a,0,original,0.0,1.0
arguana,test-society-tsmihwurpp-con03a,0,expansion_only,0.0,1.0
arguana,test-society-tsmihwurpp-con03a,0,query_expansion_reencode,0.0,1.0
arguana,test-society-tsmihwurpp-con03a,0,anchorqe_fixed_015,0.0,1.0
arguana,test-society-tsmihwurpp-con03a,0,desa_de,0.0,1.0
arguana,test-society-tsmihwurpp-con03a,1,original,0.0,1.0
arguana,test-society-tsmihwurpp-con03a,1,expansion_only,0.3562071871080222,1.0
arguana,test-society-tsmihwurpp-con03a,1,query_expansion_reencode,0.0,1.0
arguana,test-society-tsmihwurpp-con03a,1,anchorqe_fixed_015,0.0,1.0
arguana,test-society-tsmihwurpp-con03a,1,desa_de,0.0,1.0
arguana,test-society-tsmihwurpp-con03a,2,original,0.0,1.0
arguana,test-society-tsmihwurpp-con03a,2,expansion_only,0.0,1.0
arguana,test-society-tsmihwurpp-con03a,2,query_expansion_reencode,0.0,1.0
arguana,test-society-tsmihwurpp-con03a,2,anchorqe_fixed_015,0.0,1.0
arguana,test-society-tsmihwurpp-con03a,2,desa_de,0.0,1.0
arguana,test-society-tsmihwurpp-pro01a,0,original,0.6309297535714575,1.0
arguana,test-society-tsmihwurpp-pro01a,0,expansion_only,0.31546487678572877,1.0
arguana,test-society-tsmihwurpp-pro01a,0,query_expansion_reencode,0.43067655807339306,1.0
arguana,test-society-tsmihwurpp-pro01a,0,anchorqe_fixed_015,0.6309297535714575,1.0
arguana,test-society-tsmihwurpp-pro01a,0,desa_de,0.6309297535714575,1.0
arguana,test-society-tsmihwurpp-pro01a,1,original,0.6309297535714575,1.0
arguana,test-society-tsmihwurpp-pro01a,1,expansion_only,0.31546487678572877,1.0
arguana,test-society-tsmihwurpp-pro01a,1,query_expansion_reencode,0.43067655807339306,1.0
arguana,test-society-tsmihwurpp-pro01a,1,anchorqe_fixed_015,0.6309297535714575,1.0
arguana,test-society-tsmihwurpp-pro01a,1,desa_de,0.6309297535714575,1.0
arguana,test-society-tsmihwurpp-pro01a,2,original,0.6309297535714575,1.0
arguana,test-society-tsmihwurpp-pro01a,2,expansion_only,0.31546487678572877,1.0
arguana,test-society-tsmihwurpp-pro01a,2,query_expansion_reencode,0.43067655807339306,1.0
arguana,test-society-tsmihwurpp-pro01a,2,anchorqe_fixed_015,0.6309297535714575,1.0
arguana,test-society-tsmihwurpp-pro01a,2,desa_de,0.6309297535714575,1.0
arguana,test-society-tsmihwurpp-pro02a,0,original,0.3333333333333333,1.0
arguana,test-society-tsmihwurpp-pro02a,0,expansion_only,0.0,1.0
arguana,test-society-tsmihwurpp-pro02a,0,query_expansion_reencode,0.3333333333333333,1.0
arguana,test-society-tsmihwurpp-pro02a,0,anchorqe_fixed_015,0.3333333333333333,1.0
arguana,test-society-tsmihwurpp-pro02a,0,desa_de,0.3333333333333333,1.0
arguana,test-society-tsmihwurpp-pro02a,1,original,0.3333333333333333,1.0
arguana,test-society-tsmihwurpp-pro02a,1,expansion_only,0.2890648263178879,1.0
arguana,test-society-tsmihwurpp-pro02a,1,query_expansion_reencode,0.0,1.0
arguana,test-society-tsmihwurpp-pro02a,1,anchorqe_fixed_015,0.3562071871080222,1.0
arguana,test-society-tsmihwurpp-pro02a,1,desa_de,0.3333333333333333,1.0
arguana,test-society-tsmihwurpp-pro02a,2,original,0.3333333333333333,1.0
arguana,test-society-tsmihwurpp-pro02a,2,expansion_only,0.0,1.0
arguana,test-society-tsmihwurpp-pro02a,2,query_expansion_reencode,0.0,1.0
arguana,test-society-tsmihwurpp-pro02a,2,anchorqe_fixed_015,0.3562071871080222,1.0
arguana,test-society-tsmihwurpp-pro02a,2,desa_de,0.3333333333333333,1.0
arguana,test-society-tsmihwurpp-pro03a,0,original,0.0,1.0
arguana,test-society-tsmihwurpp-pro03a,0,expansion_only,0.2890648263178879,1.0
arguana,test-society-tsmihwurpp-pro03a,0,query_expansion_reencode,0.0,1.0
arguana,test-society-tsmihwurpp-pro03a,0,anchorqe_fixed_015,0.0,1.0
arguana,test-society-tsmihwurpp-pro03a,0,desa_de,0.0,1.0
arguana,test-society-tsmihwurpp-pro03a,1,original,0.0,1.0
arguana,test-society-tsmihwurpp-pro03a,1,expansion_only,0.38685280723454163,1.0
arguana,test-society-tsmihwurpp-pro03a,1,query_expansion_reencode,0.0,1.0
arguana,test-society-tsmihwurpp-pro03a,1,anchorqe_fixed_015,0.0,1.0
arguana,test-society-tsmihwurpp-pro03a,1,desa_de,0.0,1.0
arguana,test-society-tsmihwurpp-pro03a,2,original,0.0,1.0
arguana,test-society-tsmihwurpp-pro03a,2,expansion_only,0.0,1.0
arguana,test-society-tsmihwurpp-pro03a,2,query_expansion_reencode,0.0,1.0
arguana,test-society-tsmihwurpp-pro03a,2,anchorqe_fixed_015,0.0,1.0
arguana,test-society-tsmihwurpp-pro03a,2,desa_de,0.0,1.0
arguana,test-sport-aastshsrqsar-con01a,0,original,0.6309297535714575,1.0
arguana,test-sport-aastshsrqsar-con01a,0,expansion_only,0.6309297535714575,1.0
arguana,test-sport-aastshsrqsar-con01a,0,query_expansion_reencode,0.6309297535714575,1.0
arguana,test-sport-aastshsrqsar-con01a,0,anchorqe_fixed_015,0.6309297535714575,1.0
arguana,test-sport-aastshsrqsar-con01a,0,desa_de,0.6309297535714575,1.0
arguana,test-sport-aastshsrqsar-con01a,1,original,0.6309297535714575,1.0
arguana,test-sport-aastshsrqsar-con01a,1,expansion_only,0.6309297535714575,1.0
arguana,test-sport-aastshsrqsar-con01a,1,query_expansion_reencode,0.6309297535714575,1.0
arguana,test-sport-aastshsrqsar-con01a,1,anchorqe_fixed_015,0.6309297535714575,1.0
arguana,test-sport-aastshsrqsar-con01a,1,desa_de,0.6309297535714575,1.0
arguana,test-sport-aastshsrqsar-con01a,2,original,0.6309297535714575,1.0
arguana,test-sport-aastshsrqsar-con01a,2,expansion_only,0.6309297535714575,1.0
arguana,test-sport-aastshsrqsar-con01a,2,query_expansion_reencode,0.6309297535714575,1.0
arguana,test-sport-aastshsrqsar-con01a,2,anchorqe_fixed_015,0.6309297535714575,1.0
arguana,test-sport-aastshsrqsar-con01a,2,desa_de,0.6309297535714575,1.0
arguana,test-sport-aastshsrqsar-con02a,0,original,0.6309297535714575,1.0
arguana,test-sport-aastshsrqsar-con02a,0,expansion_only,0.6309297535714575,1.0
arguana,test-sport-aastshsrqsar-con02a,0,query_expansion_reencode,0.6309297535714575,1.0
arguana,test-sport-aastshsrqsar-con02a,0,anchorqe_fixed_015,0.6309297535714575,1.0
arguana,test-sport-aastshsrqsar-con02a,0,desa_de,0.6309297535714575,1.0
arguana,test-sport-aastshsrqsar-con02a,1,original,0.6309297535714575,1.0
arguana,test-sport-aastshsrqsar-con02a,1,expansion_only,0.6309297535714575,1.0
arguana,test-sport-aastshsrqsar-con02a,1,query_expansion_reencode,0.6309297535714575,1.0
arguana,test-sport-aastshsrqsar-con02a,1,anchorqe_fixed_015,0.6309297535714575,1.0
arguana,test-sport-aastshsrqsar-con02a,1,desa_de,0.6309297535714575,1.0
arguana,test-sport-aastshsrqsar-con02a,2,original,0.6309297535714575,1.0
arguana,test-sport-aastshsrqsar-con02a,2,expansion_only,0.6309297535714575,1.0
arguana,test-sport-aastshsrqsar-con02a,2,query_expansion_reencode,0.6309297535714575,1.0
arguana,test-sport-aastshsrqsar-con02a,2,anchorqe_fixed_015,0.6309297535714575,1.0
arguana,test-sport-aastshsrqsar-con02a,2,desa_de,0.6309297535714575,1.0
arguana,test-sport-aastshsrqsar-con03a,0,original,0.5,1.0
arguana,test-sport-aastshsrqsar-con03a,0,expansion_only,0.6309297535714575,1.0
arguana,test-sport-aastshsrqsar-con03a,0,query_expansion_reencode,0.5,1.0
arguana,test-sport-aastshsrqsar-con03a,0,anchorqe_fixed_015,0.5,1.0
arguana,test-sport-aastshsrqsar-con03a,0,desa_de,0.5,1.0
arguana,test-sport-aastshsrqsar-con03a,1,original,0.5,1.0
arguana,test-sport-aastshsrqsar-con03a,1,expansion_only,0.6309297535714575,1.0
arguana,test-sport-aastshsrqsar-con03a,1,query_expansion_reencode,0.5,1.0
arguana,test-sport-aastshsrqsar-con03a,1,anchorqe_fixed_015,0.5,1.0
arguana,test-sport-aastshsrqsar-con03a,1,desa_de,0.5,1.0
arguana,test-sport-aastshsrqsar-con03a,2,original,0.5,1.0
arguana,test-sport-aastshsrqsar-con03a,2,expansion_only,0.6309297535714575,1.0
arguana,test-sport-aastshsrqsar-con03a,2,query_expansion_reencode,0.6309297535714575,1.0
arguana,test-sport-aastshsrqsar-con03a,2,anchorqe_fixed_015,0.5,1.0
arguana,test-sport-aastshsrqsar-con03a,2,desa_de,0.5,1.0
arguana,test-sport-aastshsrqsar-con04a,0,original,0.43067655807339306,1.0
arguana,test-sport-aastshsrqsar-con04a,0,expansion_only,0.38685280723454163,1.0
arguana,test-sport-aastshsrqsar-con04a,0,query_expansion_reencode,0.43067655807339306,1.0
arguana,test-sport-aastshsrqsar-con04a,0,anchorqe_fixed_015,0.43067655807339306,1.0
arguana,test-sport-aastshsrqsar-con04a,0,desa_de,0.43067655807339306,1.0
arguana,test-sport-aastshsrqsar-con04a,1,original,0.43067655807339306,1.0
arguana,test-sport-aastshsrqsar-con04a,1,expansion_only,0.31546487678572877,1.0
arguana,test-sport-aastshsrqsar-con04a,1,query_expansion_reencode,0.43067655807339306,1.0
arguana,test-sport-aastshsrqsar-con04a,1,anchorqe_fixed_015,0.43067655807339306,1.0
arguana,test-sport-aastshsrqsar-con04a,1,desa_de,0.43067655807339306,1.0
arguana,test-sport-aastshsrqsar-con04a,2,original,0.43067655807339306,1.0
arguana,test-sport-aastshsrqsar-con04a,2,expansion_only,0.0,1.0
arguana,test-sport-aastshsrqsar-con04a,2,query_expansion_reencode,0.3562071871080222,1.0
arguana,test-sport-aastshsrqsar-con04a,2,anchorqe_fixed_015,0.43067655807339306,1.0
arguana,test-sport-aastshsrqsar-con04a,2,desa_de,0.43067655807339306,1.0
arguana,test-sport-aastshsrqsar-pro01a,0,original,0.6309297535714575,1.0
arguana,test-sport-aastshsrqsar-pro01a,0,expansion_only,0.31546487678572877,1.0
arguana,test-sport-aastshsrqsar-pro01a,0,query_expansion_reencode,0.38685280723454163,1.0
arguana,test-sport-aastshsrqsar-pro01a,0,anchorqe_fixed_015,0.5,1.0
arguana,test-sport-aastshsrqsar-pro01a,0,desa_de,0.5,1.0
arguana,test-sport-aastshsrqsar-pro01a,1,original,0.6309297535714575,1.0
arguana,test-sport-aastshsrqsar-pro01a,1,expansion_only,0.31546487678572877,1.0
arguana,test-sport-aastshsrqsar-pro01a,1,query_expansion_reencode,0.3562071871080222,1.0
arguana,test-sport-aastshsrqsar-pro01a,1,anchorqe_fixed_015,0.5,1.0
arguana,test-sport-aastshsrqsar-pro01a,1,desa_de,0.5,1.0
arguana,test-sport-aastshsrqsar-pro01a,2,original,0.6309297535714575,1.0
arguana,test-sport-aastshsrqsar-pro01a,2,expansion_only,0.31546487678572877,1.0
arguana,test-sport-aastshsrqsar-pro01a,2,query_expansion_reencode,0.3333333333333333,1.0
arguana,test-sport-aastshsrqsar-pro01a,2,anchorqe_fixed_015,0.5,1.0
arguana,test-sport-aastshsrqsar-pro01a,2,desa_de,0.5,1.0
arguana,test-sport-aastshsrqsar-pro02a,0,original,0.6309297535714575,1.0
arguana,test-sport-aastshsrqsar-pro02a,0,expansion_only,0.38685280723454163,1.0
arguana,test-sport-aastshsrqsar-pro02a,0,query_expansion_reencode,0.6309297535714575,1.0
arguana,test-sport-aastshsrqsar-pro02a,0,anchorqe_fixed_015,0.6309297535714575,1.0
arguana,test-sport-aastshsrqsar-pro02a,0,desa_de,0.6309297535714575,1.0
arguana,test-sport-aastshsrqsar-pro02a,1,original,0.6309297535714575,1.0
arguana,test-sport-aastshsrqsar-pro02a,1,expansion_only,0.3333333333333333,1.0
arguana,test-sport-aastshsrqsar-pro02a,1,query_expansion_reencode,0.6309297535714575,1.0
arguana,test-sport-aastshsrqsar-pro02a,1,anchorqe_fixed_015,0.6309297535714575,1.0
arguana,test-sport-aastshsrqsar-pro02a,1,desa_de,0.6309297535714575,1.0
arguana,test-sport-aastshsrqsar-pro02a,2,original,0.6309297535714575,1.0
arguana,test-sport-aastshsrqsar-pro02a,2,expansion_only,0.5,1.0
arguana,test-sport-aastshsrqsar-pro02a,2,query_expansion_reencode,0.6309297535714575,1.0
arguana,test-sport-aastshsrqsar-pro02a,2,anchorqe_fixed_015,0.6309297535714575,1.0
arguana,test-sport-aastshsrqsar-pro02a,2,desa_de,0.6309297535714575,1.0
arguana,test-sport-aastshsrqsar-pro03a,0,original,0.6309297535714575,1.0
arguana,test-sport-aastshsrqsar-pro03a,0,expansion_only,0.6309297535714575,1.0
arguana,test-sport-aastshsrqsar-pro03a,0,query_expansion_reencode,0.6309297535714575,1.0
arguana,test-sport-aastshsrqsar-pro03a,0,anchorqe_fixed_015,0.6309297535714575,1.0
arguana,test-sport-aastshsrqsar-pro03a,0,desa_de,0.6309297535714575,1.0
arguana,test-sport-aastshsrqsar-pro03a,1,original,0.6309297535714575,1.0
arguana,test-sport-aastshsrqsar-pro03a,1,expansion_only,0.6309297535714575,1.0
arguana,test-sport-aastshsrqsar-pro03a,1,query_expansion_reencode,0.6309297535714575,1.0
arguana,test-sport-aastshsrqsar-pro03a,1,anchorqe_fixed_015,0.6309297535714575,1.0
arguana,test-sport-aastshsrqsar-pro03a,1,desa_de,0.6309297535714575,1.0
arguana,test-sport-aastshsrqsar-pro03a,2,original,0.6309297535714575,1.0
arguana,test-sport-aastshsrqsar-pro03a,2,expansion_only,0.6309297535714575,1.0
arguana,test-sport-aastshsrqsar-pro03a,2,query_expansion_reencode,0.6309297535714575,1.0
arguana,test-sport-aastshsrqsar-pro03a,2,anchorqe_fixed_015,0.6309297535714575,1.0
arguana,test-sport-aastshsrqsar-pro03a,2,desa_de,0.6309297535714575,1.0
arguana,test-sport-otshwbe2uuyt-con01a,0,original,0.5,1.0
arguana,test-sport-otshwbe2uuyt-con01a,0,expansion_only,0.6309297535714575,1.0
arguana,test-sport-otshwbe2uuyt-con01a,0,query_expansion_reencode,0.43067655807339306,1.0
arguana,test-sport-otshwbe2uuyt-con01a,0,anchorqe_fixed_015,0.5,1.0
arguana,test-sport-otshwbe2uuyt-con01a,0,desa_de,0.5,1.0
arguana,test-sport-otshwbe2uuyt-con01a,1,original,0.5,1.0
arguana,test-sport-otshwbe2uuyt-con01a,1,expansion_only,0.5,1.0
arguana,test-sport-otshwbe2uuyt-con01a,1,query_expansion_reencode,0.5,1.0
arguana,test-sport-otshwbe2uuyt-con01a,1,anchorqe_fixed_015,0.5,1.0
arguana,test-sport-otshwbe2uuyt-con01a,1,desa_de,0.5,1.0
arguana,test-sport-otshwbe2uuyt-con01a,2,original,0.5,1.0
arguana,test-sport-otshwbe2uuyt-con01a,2,expansion_only,0.5,1.0
arguana,test-sport-otshwbe2uuyt-con01a,2,query_expansion_reencode,0.5,1.0
arguana,test-sport-otshwbe2uuyt-con01a,2,anchorqe_fixed_015,0.5,1.0
arguana,test-sport-otshwbe2uuyt-con01a,2,desa_de,0.5,1.0
arguana,test-sport-otshwbe2uuyt-con02a,0,original,0.5,1.0
arguana,test-sport-otshwbe2uuyt-con02a,0,expansion_only,0.6309297535714575,1.0
arguana,test-sport-otshwbe2uuyt-con02a,0,query_expansion_reencode,0.5,1.0
arguana,test-sport-otshwbe2uuyt-con02a,0,anchorqe_fixed_015,0.5,1.0
arguana,test-sport-otshwbe2uuyt-con02a,0,desa_de,0.5,1.0
arguana,test-sport-otshwbe2uuyt-con02a,1,original,0.5,1.0
arguana,test-sport-otshwbe2uuyt-con02a,1,expansion_only,0.6309297535714575,1.0
arguana,test-sport-otshwbe2uuyt-con02a,1,query_expansion_reencode,0.5,1.0
arguana,test-sport-otshwbe2uuyt-con02a,1,anchorqe_fixed_015,0.5,1.0
arguana,test-sport-otshwbe2uuyt-con02a,1,desa_de,0.5,1.0
arguana,test-sport-otshwbe2uuyt-con02a,2,original,0.5,1.0
arguana,test-sport-otshwbe2uuyt-con02a,2,expansion_only,0.6309297535714575,1.0
arguana,test-sport-otshwbe2uuyt-con02a,2,query_expansion_reencode,0.5,1.0
arguana,test-sport-otshwbe2uuyt-con02a,2,anchorqe_fixed_015,0.5,1.0
arguana,test-sport-otshwbe2uuyt-con02a,2,desa_de,0.5,1.0
arguana,test-sport-otshwbe2uuyt-con03a,0,original,0.5,1.0
arguana,test-sport-otshwbe2uuyt-con03a,0,expansion_only,0.5,1.0
arguana,test-sport-otshwbe2uuyt-con03a,0,query_expansion_reencode,0.6309297535714575,1.0
arguana,test-sport-otshwbe2uuyt-con03a,0,anchorqe_fixed_015,0.5,1.0
arguana,test-sport-otshwbe2uuyt-con03a,0,desa_de,0.5,1.0
arguana,test-sport-otshwbe2uuyt-con03a,1,original,0.5,1.0
arguana,test-sport-otshwbe2uuyt-con03a,1,expansion_only,0.43067655807339306,1.0
arguana,test-sport-otshwbe2uuyt-con03a,1,query_expansion_reencode,0.6309297535714575,1.0
arguana,test-sport-otshwbe2uuyt-con03a,1,anchorqe_fixed_015,0.5,1.0
arguana,test-sport-otshwbe2uuyt-con03a,1,desa_de,0.6309297535714575,1.0
arguana,test-sport-otshwbe2uuyt-con03a,2,original,0.5,1.0
arguana,test-sport-otshwbe2uuyt-con03a,2,expansion_only,0.5,1.0
arguana,test-sport-otshwbe2uuyt-con03a,2,query_expansion_reencode,0.6309297535714575,1.0
arguana,test-sport-otshwbe2uuyt-con03a,2,anchorqe_fixed_015,0.5,1.0
arguana,test-sport-otshwbe2uuyt-con03a,2,desa_de,0.6309297535714575,1.0
arguana,test-sport-otshwbe2uuyt-con04a,0,original,0.6309297535714575,1.0
arguana,test-sport-otshwbe2uuyt-con04a,0,expansion_only,0.6309297535714575,1.0
arguana,test-sport-otshwbe2uuyt-con04a,0,query_expansion_reencode,0.6309297535714575,1.0
arguana,test-sport-otshwbe2uuyt-con04a,0,anchorqe_fixed_015,0.6309297535714575,1.0
arguana,test-sport-otshwbe2uuyt-con04a,0,desa_de,0.6309297535714575,1.0
arguana,test-sport-otshwbe2uuyt-con04a,1,original,0.6309297535714575,1.0
arguana,test-sport-otshwbe2uuyt-con04a,1,expansion_only,0.3562071871080222,1.0
arguana,test-sport-otshwbe2uuyt-con04a,1,query_expansion_reencode,0.6309297535714575,1.0
arguana,test-sport-otshwbe2uuyt-con04a,1,anchorqe_fixed_015,0.6309297535714575,1.0
arguana,test-sport-otshwbe2uuyt-con04a,1,desa_de,0.6309297535714575,1.0
arguana,test-sport-otshwbe2uuyt-con04a,2,original,0.6309297535714575,1.0
arguana,test-sport-otshwbe2uuyt-con04a,2,expansion_only,0.43067655807339306,1.0
arguana,test-sport-otshwbe2uuyt-con04a,2,query_expansion_reencode,0.6309297535714575,1.0
arguana,test-sport-otshwbe2uuyt-con04a,2,anchorqe_fixed_015,0.6309297535714575,1.0
arguana,test-sport-otshwbe2uuyt-con04a,2,desa_de,0.6309297535714575,1.0
arguana,test-sport-otshwbe2uuyt-con05a,0,original,0.6309297535714575,1.0
arguana,test-sport-otshwbe2uuyt-con05a,0,expansion_only,0.0,1.0
arguana,test-sport-otshwbe2uuyt-con05a,0,query_expansion_reencode,0.6309297535714575,1.0
arguana,test-sport-otshwbe2uuyt-con05a,0,anchorqe_fixed_015,0.6309297535714575,1.0
arguana,test-sport-otshwbe2uuyt-con05a,0,desa_de,0.6309297535714575,1.0
arguana,test-sport-otshwbe2uuyt-con05a,1,original,0.6309297535714575,1.0
arguana,test-sport-otshwbe2uuyt-con05a,1,expansion_only,0.38685280723454163,1.0
arguana,test-sport-otshwbe2uuyt-con05a,1,query_expansion_reencode,0.6309297535714575,1.0
arguana,test-sport-otshwbe2uuyt-con05a,1,anchorqe_fixed_015,0.6309297535714575,1.0
arguana,test-sport-otshwbe2uuyt-con05a,1,desa_de,0.6309297535714575,1.0
arguana,test-sport-otshwbe2uuyt-con05a,2,original,0.6309297535714575,1.0
arguana,test-sport-otshwbe2uuyt-con05a,2,expansion_only,0.3333333333333333,1.0
arguana,test-sport-otshwbe2uuyt-con05a,2,query_expansion_reencode,0.6309297535714575,1.0
arguana,test-sport-otshwbe2uuyt-con05a,2,anchorqe_fixed_015,0.6309297535714575,1.0
arguana,test-sport-otshwbe2uuyt-con05a,2,desa_de,0.6309297535714575,1.0
arguana,test-sport-otshwbe2uuyt-pro01a,0,original,0.0,0.0
arguana,test-sport-otshwbe2uuyt-pro01a,0,expansion_only,0.0,0.0
arguana,test-sport-otshwbe2uuyt-pro01a,0,query_expansion_reencode,0.0,0.0
arguana,test-sport-otshwbe2uuyt-pro01a,0,anchorqe_fixed_015,0.0,0.0
arguana,test-sport-otshwbe2uuyt-pro01a,0,desa_de,0.0,0.0
arguana,test-sport-otshwbe2uuyt-pro01a,1,original,0.0,0.0
arguana,test-sport-otshwbe2uuyt-pro01a,1,expansion_only,0.0,1.0
arguana,test-sport-otshwbe2uuyt-pro01a,1,query_expansion_reencode,0.0,0.0
arguana,test-sport-otshwbe2uuyt-pro01a,1,anchorqe_fixed_015,0.0,0.0
arguana,test-sport-otshwbe2uuyt-pro01a,1,desa_de,0.0,0.0
